Version,Version_Season,Season,Full_Name,Castaway_Id,Order,Result,Jury_Status,Place,Jury,Finalist,Winner,Season_Castaway_Id,Finale_Categorization,Era
US,US16,16,Parvati Shallow,US0197,20.0,Sole Survivor,nan,1,False,True,True,US16US0197,Winner,Old School (with advantages)
US,US20,20,Parvati Shallow,US0197,19.0,Runner-up,nan,2,False,True,False,US20US0197,Finalist,Old School (with advantages)
US,US40,40,Parvati Shallow,US0197,7.0,7th voted out,5th jury member,16,True,False,False,US40US0197,Jury,New School
US,US13,13,Adam Gentry,US0198,16.0,16th voted out,8th jury member,5,True,False,False,US13US0198,Jury,Old School (with advantages)
US,US13,13,Sundra Oakley,US0199,17.0,Lost fire challenge,9th jury member,4,True,False,False,US13US0199,Jury,Old School (with advantages)
US,US13,13,Rebekah Lee,US0200,18.0,2nd runner-up,nan,3,False,True,False,US13US0200,Finalist,Old School (with advantages)
US,US13,13,Oscar Lusth,US0201,19.0,Runner-up,nan,2,False,True,False,US13US0201,Finalist,Old School (with advantages)
US,US16,16,Oscar Lusth,US0201,12.0,10th voted out,2nd jury member,9,True,False,False,US16US0201,Jury,Old School (with advantages)
US,US23,23,Oscar Lusth,US0201,17.0,17th voted out,9th jury member,4,True,False,False,US23US0201,Jury,New School
US,US34,34,Oscar Lusth,US0201,9.0,9th voted out,2nd jury member,12,True,False,False,US34US0201,Jury,New School
US,US50,50,Oscar Lusth,US0201,,nan,nan,20,False,True,True,US50US0201,Winner,New Era
US,US13,13,Yul Kwon,US0202,20.0,Sole Survivor,nan,1,False,True,True,US13US0202,Winner,Old School (with advantages)
US,US40,40,Yul Kwon,US0202,9.0,9th voted out,6th jury member,14,True,False,False,US40US0202,Jury,New School
US,US14,14,Jessica deBen,US0203,1.0,1st voted out,nan,19,False,False,False,US14US0203,Voted out pre-jury,Old School (with advantages)
US,US14,14,Erica Durousseau,US0204,2.0,2nd voted out,nan,18,False,False,False,US14US0204,Voted out pre-jury,Old School (with advantages)
US,US14,14,Sylvia Kwan,US0205,3.0,3rd voted out,nan,17,False,False,False,US14US0205,Voted out pre-jury,Old School (with advantages)
US,US14,14,Gary Stritesky,US0206,4.0,Quit,nan,16,False,False,False,US14US0206,Voted out pre-jury,Old School (with advantages)
US,US14,14,Liliana Gomez,US0207,5.0,4th voted out,nan,15,False,False,False,US14US0207,Voted out pre-jury,Old School (with advantages)
US,US14,14,Rita Verreos,US0208,6.0,5th voted out,nan,14,False,False,False,US14US0208,Voted out pre-jury,Old School (with advantages)
US,US14,14,Anthony Robinson,US0209,7.0,6th voted out,nan,13,False,False,False,US14US0209,Voted out pre-jury,Old School (with advantages)
US,US14,14,James Reid,US0210,8.0,7th voted out,1st jury member,12,True,False,False,US14US0210,Jury,Old School (with advantages)
US,US14,14,Lisette Linares,US0211,9.0,8th voted out,2nd jury member,11,True,False,False,US14US0211,Jury,Old School (with advantages)
US,US14,14,Michelle Yi,US0212,10.0,9th voted out,3rd jury member,10,True,False,False,US14US0212,Jury,Old School (with advantages)
US,US14,14,Edgardo Rivera,US0213,11.0,10th voted out,4th jury member,9,True,False,False,US14US0213,Jury,Old School (with advantages)
US,US14,14,Mookie Lee,US0214,12.0,11th voted out,5th jury member,8,True,False,False,US14US0214,Jury,Old School (with advantages)
US,US14,14,Alex Angarita,US0215,13.0,12th voted out,6th jury member,7,True,False,False,US14US0215,Jury,Old School (with advantages)
US,US14,14,Stacy Kimball,US0216,14.0,13th voted out,7th jury member,6,True,False,False,US14US0216,Jury,Old School (with advantages)
US,US14,14,Kenward Bernis,US0217,15.0,14th voted out,8th jury member,5,True,False,False,US14US0217,Jury,Old School (with advantages)
US,US14,14,Yau-Man Chan,US0218,16.0,15th voted out,9th jury member,4,True,False,False,US14US0218,Jury,Old School (with advantages)
US,US16,16,Yau-Man Chan,US0218,3.0,3rd voted out,nan,18,False,False,False,US16US0218,Voted out pre-jury,Old School (with advantages)
US,US14,14,Andria Herd,US0219,17.0,Runner-up,nan,3,False,True,False,US14US0219,Finalist,Old School (with advantages)
US,US14,14,Cassandra Franklin,US0220,18.0,Runner-up,nan,2,False,True,False,US14US0220,Finalist,Old School (with advantages)
US,US14,14,Earl Cole,US0221,19.0,Sole Survivor,nan,1,False,True,True,US14US0221,Winner,Old School (with advantages)
US,US15,15,Steve Morris,US0222,1.0,1st voted out,nan,16,False,False,False,US15US0222,Voted out pre-jury,Old School (with advantages)
US,US15,15,Ashley Massaro,US0223,2.0,2nd voted out,nan,15,False,False,False,US15US0223,Voted out pre-jury,Old School (with advantages)
US,US15,15,Leslie Nease,US0224,3.0,3rd voted out,nan,14,False,False,False,US15US0224,Voted out pre-jury,Old School (with advantages)
US,US15,15,Dave Cruser,US0225,4.0,4th voted out,nan,13,False,False,False,US15US0225,Voted out pre-jury,Old School (with advantages)
US,US15,15,Aaron Reisberger,US0226,5.0,5th voted out,nan,12,False,False,False,US15US0226,Voted out pre-jury,Old School (with advantages)
US,US15,15,Sherea Lloyd,US0227,6.0,6th voted out,nan,11,False,False,False,US15US0227,Voted out pre-jury,Old School (with advantages)
US,US15,15,Jaime Dugan,US0228,7.0,7th voted out,1st jury member,10,True,False,False,US15US0228,Jury,Old School (with advantages)
US,US15,15,Jean-Robert Bellande,US0229,8.0,8th voted out,2nd jury member,9,True,False,False,US15US0229,Jury,Old School (with advantages)
US,US15,15,Michael Zernow,US0230,9.0,9th voted out,3rd jury member,8,True,False,False,US15US0230,Jury,Old School (with advantages)
US,US15,15,James Clement,US0231,10.0,10th voted out,4th jury member,7,True,False,False,US15US0231,Jury,Old School (with advantages)
US,US16,16,James Clement,US0231,14.0,Medically evacuated,4th jury member,7,True,False,False,US16US0231,Jury,Old School (with advantages)
US,US20,20,James Clement,US0231,7.0,7th voted out,nan,14,False,False,False,US20US0231,Voted out pre-jury,Old School (with advantages)
US,US15,15,Erik Huffman,US0232,11.0,11th voted out,5th jury member,6,True,False,False,US15US0232,Jury,Old School (with advantages)
US,US15,15,Peih-Gee Law,US0233,12.0,12th voted out,6th jury member,5,True,False,False,US15US0233,Jury,Old School (with advantages)
US,US31,31,Peih-Gee Law,US0233,3.0,3rd voted out,nan,18,False,False,False,US31US0233,Voted out pre-jury,New School
US,US15,15,Denise Martin,US0234,13.0,13th voted out,7th jury member,4,True,False,False,US15US0234,Jury,Old School (with advantages)
US,US15,15,Amanda Kimmel,US0235,14.0,2nd runner-up,nan,3,False,True,False,US15US0235,Finalist,Old School (with advantages)
US,US16,16,Amanda Kimmel,US0235,19.0,Runner-up,nan,2,False,True,False,US16US0235,Finalist,Old School (with advantages)
US,US20,20,Amanda Kimmel,US0235,12.0,12th voted out,4th jury member,9,True,False,False,US20US0235,Jury,Old School (with advantages)
US,US15,15,Courtney Yates,US0236,15.0,Runner-up,nan,2,False,True,False,US15US0236,Finalist,Old School (with advantages)
US,US20,20,Courtney Yates,US0236,10.0,10th voted out,2nd jury member,11,True,False,False,US20US0236,Jury,Old School (with advantages)
US,US15,15,Todd Herzog,US0237,16.0,Sole Survivor,nan,1,False,True,True,US15US0237,Winner,Old School (with advantages)
US,US16,16,Mary Sartain,US0238,2.0,2nd voted out,nan,19,False,False,False,US16US0238,Voted out pre-jury,Old School (with advantages)
US,US16,16,Michael Bortone,US0239,4.0,4th voted out,nan,17,False,False,False,US16US0239,Voted out pre-jury,Old School (with advantages)
US,US16,16,Joel Anderson,US0240,5.0,5th voted out,nan,16,False,False,False,US16US0240,Voted out pre-jury,Old School (with advantages)
US,US16,16,Chet Welch,US0241,7.0,6th voted out,nan,14,False,False,False,US16US0241,Voted out pre-jury,Old School (with advantages)
US,US16,16,Kathleen Sleckman,US0242,8.0,Quit,nan,13,False,False,False,US16US0242,Voted out pre-jury,Old School (with advantages)
US,US16,16,Tracy Hughes-Wolf,US0243,9.0,7th voted out,nan,12,False,False,False,US16US0243,Voted out pre-jury,Old School (with advantages)
US,US16,16,Jason Siska,US0244,13.0,11th voted out,3rd jury member,8,True,False,False,US16US0244,Jury,Old School (with advantages)
US,US16,16,Alexis Jones,US0245,15.0,12th voted out,5th jury member,6,True,False,False,US16US0245,Jury,Old School (with advantages)
US,US16,16,Erik Reichenbach,US0246,16.0,13th voted out,6th jury member,5,True,False,False,US16US0246,Jury,Old School (with advantages)
US,US26,26,Erik Reichenbach,US0246,16.0,Medically evacuated,7th jury member,5,True,False,False,US26US0246,Jury,New School
US,US16,16,Natalie Bolton,US0247,17.0,14th voted out,7th jury member,4,True,False,False,US16US0247,Jury,Old School (with advantages)
US,US17,17,Michelle Chase,US0248,1.0,1st voted out,nan,18,False,False,False,US17US0248,Voted out pre-jury,Old School (with advantages)
US,US17,17,Gillian Larson,US0249,2.0,2nd voted out,nan,17,False,False,False,US17US0249,Voted out pre-jury,Old School (with advantages)
US,US17,17,Paloma Soto-Castillo,US0250,3.0,3rd voted out,nan,16,False,False,False,US17US0250,Voted out pre-jury,Old School (with advantages)
US,US17,17,Jacquie Berg,US0251,4.0,4th voted out,nan,15,False,False,False,US17US0251,Voted out pre-jury,Old School (with advantages)
US,US17,17,Danny Brown,US0252,5.0,5th voted out,nan,14,False,False,False,US17US0252,Voted out pre-jury,Old School (with advantages)
US,US17,17,Kelly Czarnecki,US0253,6.0,6th voted out,nan,13,False,False,False,US17US0253,Voted out pre-jury,Old School (with advantages)
US,US17,17,Ace Gordon,US0254,7.0,7th voted out,nan,12,False,False,False,US17US0254,Voted out pre-jury,Old School (with advantages)
US,US17,17,Dan Kay,US0255,8.0,8th voted out,nan,11,False,False,False,US17US0255,Voted out pre-jury,Old School (with advantages)
US,US17,17,Marcus Lehman,US0256,9.0,9th voted out,1st jury member,10,True,False,False,US17US0256,Jury,Old School (with advantages)
US,US17,17,Charlie Herschel,US0257,10.0,10th voted out,2nd jury member,9,True,False,False,US17US0257,Jury,Old School (with advantages)
US,US17,17,Randy Bailey,US0258,11.0,11th voted out,3rd jury member,8,True,False,False,US17US0258,Jury,Old School (with advantages)
US,US20,20,Randy Bailey,US0258,3.0,3rd voted out,nan,18,False,False,False,US20US0258,Voted out pre-jury,Old School (with advantages)
US,US17,17,Corinne Kaplan,US0259,12.0,12th voted out,4th jury member,7,True,False,False,US17US0259,Jury,Old School (with advantages)
US,US26,26,Corinne Kaplan,US0259,9.0,8th voted out,nan,12,False,False,False,US26US0259,Voted out pre-jury,New School
US,US17,17,Crystal Cox,US0260,13.0,13th voted out,5th jury member,6,True,False,False,US17US0260,Jury,Old School (with advantages)
US,US17,17,Ken Hoang,US0261,14.0,14th voted out,6th jury member,5,True,False,False,US17US0261,Jury,Old School (with advantages)
US,US17,17,Matty Whitmore,US0262,15.0,Lost fire challenge,7th jury member,4,True,False,False,US17US0262,Jury,Old School (with advantages)
US,US17,17,Jessica Kiper,US0263,16.0,2nd runner-up,nan,3,False,True,False,US17US0263,Finalist,Old School (with advantages)
US,US20,20,Jessica Kiper,US0263,1.0,1st voted out,nan,20,False,False,False,US20US0263,Voted out pre-jury,Old School (with advantages)
US,US17,17,Susie Smith,US0264,17.0,Runner-up,nan,2,False,True,False,US17US0264,Finalist,Old School (with advantages)
US,US17,17,Robert Crowley,US0265,18.0,Sole Survivor,nan,1,False,True,True,US17US0265,Winner,Old School (with advantages)
US,US18,18,Carolina Eastwood,US0266,1.0,1st voted out,nan,16,False,False,False,US18US0266,Voted out pre-jury,Old School (with advantages)
US,US18,18,Candace Smith,US0267,2.0,2nd voted out,nan,15,False,False,False,US18US0267,Voted out pre-jury,Old School (with advantages)
US,US18,18,Jerry Sims,US0268,3.0,3rd voted out,nan,14,False,False,False,US18US0268,Voted out pre-jury,Old School (with advantages)
US,US18,18,Sandy Burgin,US0269,4.0,4th voted out,nan,13,False,False,False,US18US0269,Voted out pre-jury,Old School (with advantages)
US,US18,18,Spencer Duhm,US0270,5.0,5th voted out,nan,12,False,False,False,US18US0270,Voted out pre-jury,Old School (with advantages)
US,US18,18,Sydney Wheeler,US0271,6.0,6th voted out,nan,11,False,False,False,US18US0271,Voted out pre-jury,Old School (with advantages)
US,US18,18,Joe Dowdle,US0272,7.0,Medically evacuated,nan,10,False,False,False,US18US0272,Voted out pre-jury,Old School (with advantages)
US,US18,18,Brendan Synnott,US0273,8.0,7th voted out,1st jury member,9,True,False,False,US18US0273,Jury,Old School (with advantages)
US,US18,18,Tyson Apostol,US0274,9.0,8th voted out,2nd jury member,8,True,False,False,US18US0274,Jury,Old School (with advantages)
US,US20,20,Tyson Apostol,US0274,6.0,6th voted out,nan,15,False,False,False,US20US0274,Voted out pre-jury,Old School (with advantages)
US,US27,27,Tyson Apostol,US0274,23.0,Sole Survivor,nan,1,False,True,True,US27US0274,Winner,New School
US,US40,40,Tyson Apostol,US0274,12.0,12th voted out,9th jury member,11,True,False,False,US40US0274,Jury,New School
US,US18,18,Sierra Reed,US0275,10.0,9th voted out,3rd jury member,7,True,False,False,US18US0275,Jury,Old School (with advantages)
US,US18,18,Debra Beebe,US0276,11.0,10th voted out,4th jury member,6,True,False,False,US18US0276,Jury,Old School (with advantages)
US,US18,18,Benjamin Wade,US0277,12.0,11th voted out,5th jury member,5,True,False,False,US18US0277,Jury,Old School (with advantages)
US,US20,20,Benjamin Wade,US0277,9.0,9th voted out,1st jury member,12,True,False,False,US20US0277,Jury,Old School (with advantages)
US,US23,23,Benjamin Wade,US0277,19.0,Runner-up,nan,2,False,True,False,US23US0277,Finalist,New School
US,US50,50,Benjamin Wade,US0277,,nan,nan,19,False,True,True,US50US0277,Winner,New Era
US,US18,18,Tamara Johnson-George,US0278,13.0,12th voted out,6th jury member,4,True,False,False,US18US0278,Jury,Old School (with advantages)
US,US18,18,Erinn Lobdell,US0279,14.0,13th voted out,7th jury member,3,True,False,False,US18US0279,Jury,Old School (with advantages)
US,US18,18,Stephen Fishbach,US0280,15.0,Runner-up,nan,2,False,True,False,US18US0280,Finalist,Old School (with advantages)
US,US31,31,Stephen Fishbach,US0280,12.0,11th voted out,5th jury member,9,True,False,False,US31US0280,Jury,New School
US,US18,18,James Thomas Jr.,US0281,16.0,Sole Survivor,nan,1,False,True,True,US18US0281,Winner,Old School (with advantages)
US,US20,20,James Thomas Jr.,US0281,11.0,11th voted out,3rd jury member,10,True,False,False,US20US0281,Jury,Old School (with advantages)
US,US34,34,James Thomas Jr.,US0281,5.0,5th voted out,nan,16,False,False,False,US34US0281,Voted out pre-jury,New School
US,US19,19,Marisa Calihan,US0282,1.0,1st voted out,nan,20,False,False,False,US19US0282,Voted out pre-jury,Old School (with advantages)
US,US19,19,Mike Borassi,US0283,2.0,Medically evacuated,nan,19,False,False,False,US19US0283,Voted out pre-jury,Old School (with advantages)
US,US19,19,Betsy Bolan,US0284,3.0,2nd voted out,nan,18,False,False,False,US19US0284,Voted out pre-jury,Old School (with advantages)
US,US19,19,Ben Browning,US0285,4.0,3rd voted out,nan,17,False,False,False,US19US0285,Voted out pre-jury,Old School (with advantages)
US,US19,19,Yasmin Giles,US0286,5.0,4th voted out,nan,16,False,False,False,US19US0286,Voted out pre-jury,Old School (with advantages)
US,US19,19,Ashley Trainer,US0287,6.0,5th voted out,nan,15,False,False,False,US19US0287,Voted out pre-jury,Old School (with advantages)
US,US19,19,Russell Swan,US0288,7.0,Medically evacuated,nan,14,False,False,False,US19US0288,Voted out pre-jury,Old School (with advantages)
US,US25,25,Russell Swan,US0288,4.0,4th voted out,nan,15,False,False,False,US25US0288,Voted out pre-jury,New School
US,US19,19,Elizabeth Kim,US0289,8.0,6th voted out,nan,13,False,False,False,US19US0289,Voted out pre-jury,Old School (with advantages)
US,US19,19,Erik Cardona,US0290,9.0,7th voted out,1st jury member,12,True,False,False,US19US0290,Jury,Old School (with advantages)
US,US19,19,Kelly Sharbaugh,US0291,10.0,8th voted out,2nd jury member,11,True,False,False,US19US0291,Jury,Old School (with advantages)
US,US19,19,Laura Morett,US0292,11.0,9th voted out,3rd jury member,10,True,False,False,US19US0292,Jury,Old School (with advantages)
US,US27,27,Laura Morett,US0292,15.0,13th voted out,6th jury member,9,True,False,False,US27US0292,Jury,New School
US,US19,19,John Fincher,US0293,12.0,10th voted out,4th jury member,9,True,False,False,US19US0293,Jury,Old School (with advantages)
US,US19,19,Dave Ball,US0294,13.0,11th voted out,5th jury member,8,True,False,False,US19US0294,Jury,Old School (with advantages)
US,US19,19,Monica Padilla,US0295,14.0,12th voted out,6th jury member,7,True,False,False,US19US0295,Jury,Old School (with advantages)
US,US31,31,Monica Padilla,US0295,5.0,5th voted out,nan,16,False,False,False,US31US0295,Voted out pre-jury,New School
US,US19,19,Shannon Waters,US0296,15.0,13th voted out,7th jury member,6,True,False,False,US19US0296,Jury,Old School (with advantages)
US,US19,19,Jaison Robinson,US0297,16.0,14th voted out,8th jury member,5,True,False,False,US19US0297,Jury,Old School (with advantages)
US,US19,19,Brett Clouser,US0298,17.0,15th voted out,9th jury member,4,True,False,False,US19US0298,Jury,Old School (with advantages)
US,US19,19,Mick Trimming,US0299,18.0,2nd runner-up,nan,3,False,True,False,US19US0299,Finalist,Old School (with advantages)
US,US19,19,Russell Hantz,US0300,19.0,Runner-up,nan,2,False,True,False,US19US0300,Finalist,Old School (with advantages)
US,US20,20,Russell Hantz,US0300,18.0,2nd runner-up,nan,3,False,True,False,US20US0300,Finalist,Old School (with advantages)
US,US22,22,Russell Hantz,US0300,3.0,3rd voted out,nan,17,False,False,False,US22US0300,Voted out pre-jury,New School
US,US19,19,Natalie White,US0301,20.0,Sole Survivor,nan,1,False,True,True,US19US0301,Winner,Old School (with advantages)
US,US21,21,Wendy-Jo DeSmidt-Kohlhoff,US0302,1.0,1st voted out,nan,20,False,False,False,US21US0302,Voted out pre-jury,New School
US,US21,21,Shannon Elkins,US0303,2.0,2nd voted out,nan,19,False,False,False,US21US0303,Voted out pre-jury,New School
US,US21,21,Jimmy Johnson,US0304,3.0,3rd voted out,nan,18,False,False,False,US21US0304,Voted out pre-jury,New School
US,US21,21,James Tarantino,US0305,4.0,4th voted out,nan,17,False,False,False,US21US0305,Voted out pre-jury,New School
US,US21,21,Tyrone Davis,US0306,5.0,5th voted out,nan,16,False,False,False,US21US0306,Voted out pre-jury,New School
US,US21,21,Kelly Bruno,US0307,6.0,6th voted out,nan,15,False,False,False,US21US0307,Voted out pre-jury,New School
US,US21,21,Yve Rojas,US0308,7.0,7th voted out,nan,14,False,False,False,US21US0308,Voted out pre-jury,New School
US,US21,21,Jill Behm,US0309,8.0,8th voted out,nan,13,False,False,False,US21US0309,Voted out pre-jury,New School
US,US21,21,Alina Wilson,US0310,9.0,9th voted out,1st jury member,12,True,False,False,US21US0310,Jury,New School
US,US21,21,Marty Piombo,US0311,10.0,10th voted out,2nd jury member,11,True,False,False,US21US0311,Jury,New School
US,US21,21,Brenda Lowe,US0312,11.0,11th voted out,3rd jury member,10,True,False,False,US21US0312,Jury,New School
US,US26,26,Brenda Lowe,US0312,15.0,14th voted out,6th jury member,6,True,False,False,US26US0312,Jury,New School
US,US21,21,NaOnka Mixon,US0313,12.0,Quit,4th jury member,9,True,False,False,US21US0313,Jury,New School
US,US21,21,Kelly Shinn,US0314,13.0,Quit,5th jury member,8,True,False,False,US21US0314,Jury,New School
US,US21,21,Ben Henry,US0315,14.0,12th voted out,6th jury member,7,True,False,False,US21US0315,Jury,New School
US,US21,21,Jane Bright,US0316,15.0,13th voted out,7th jury member,6,True,False,False,US21US0316,Jury,New School
US,US21,21,Dan Lembo,US0317,16.0,14th voted out,8th jury member,5,True,False,False,US21US0317,Jury,New School
US,US21,21,Holly Hoffman,US0318,17.0,15th voted out,9th jury member,4,True,False,False,US21US0318,Jury,New School
US,US21,21,Matthew Lenahan,US0319,18.0,2nd runner-up,nan,3,False,True,False,US21US0319,Finalist,New School
US,US21,21,Chase Rice,US0320,19.0,Runner-up,nan,2,False,True,False,US21US0320,Finalist,New School
US,US21,21,Jud Birza,US0321,20.0,Sole Survivor,nan,1,False,True,True,US21US0321,Winner,New School
US,US22,22,Francesca Hogi,US0322,1.0,1st voted out,nan,18,False,False,False,US22US0322,Voted out pre-jury,New School
US,US26,26,Francesca Hogi,US0322,1.0,1st voted out,nan,20,False,False,False,US26US0322,Voted out pre-jury,New School
US,US22,22,Matt Elrod,US0323,8.0,8th voted out,6th jury member,12,True,False,False,US22US0323,Jury,New School
US,US22,22,Kristina Kell,US0324,4.0,4th voted out,nan,16,False,False,False,US22US0324,Voted out pre-jury,New School
US,US22,22,Krista Klumpp,US0325,5.0,5th voted out,nan,15,False,False,False,US22US0325,Voted out pre-jury,New School
US,US22,22,Stephanie Valencia,US0326,6.0,6th voted out,nan,14,False,False,False,US22US0326,Voted out pre-jury,New School
US,US22,22,Sarita White,US0327,7.0,7th voted out,nan,13,False,False,False,US22US0327,Voted out pre-jury,New School
US,US22,22,Mike Chiesl,US0328,9.0,9th voted out,7th jury member,11,True,False,False,US22US0328,Jury,New School
US,US22,22,David Murphy,US0329,10.0,10th voted out,1st jury member,10,True,False,False,US22US0329,Jury,New School
US,US22,22,Julie Wolfe,US0330,11.0,11th voted out,2nd jury member,9,True,False,False,US22US0330,Jury,New School
US,US22,22,Ralph Kiser,US0331,12.0,12th voted out,4th jury member,8,True,False,False,US22US0331,Jury,New School
US,US22,22,Steve Wright,US0332,13.0,13th voted out,3rd jury member,7,True,False,False,US22US0332,Jury,New School
US,US22,22,Andrea Boehlke,US0333,16.0,16th voted out,8th jury member,5,True,False,False,US22US0333,Jury,New School
US,US26,26,Andrea Boehlke,US0333,14.0,13th voted out,5th jury member,7,True,False,False,US26US0333,Jury,New School
US,US34,34,Andrea Boehlke,US0333,13.0,13th voted out,6th jury member,8,True,False,False,US34US0333,Jury,New School
US,US22,22,Grant Mattos,US0334,15.0,15th voted out,5th jury member,6,True,False,False,US22US0334,Jury,New School
US,US22,22,Ashley Underwood,US0335,17.0,17th voted out,9th jury member,4,True,False,False,US22US0335,Jury,New School
US,US22,22,Natalie Tenerelli,US0336,18.0,2nd runner-up,nan,3,False,True,False,US22US0336,Finalist,New School
US,US22,22,Phillip Sheppard,US0337,19.0,Runner-up,nan,2,False,True,False,US22US0337,Finalist,New School
US,US26,26,Phillip Sheppard,US0337,11.0,10th voted out,2nd jury member,10,True,False,False,US26US0337,Jury,New School
US,US23,23,Semhar Tadesse,US0338,1.0,1st voted out,nan,18,False,False,False,US23US0338,Voted out pre-jury,New School
US,US23,23,Christine Shields Markoski,US0339,2.0,2nd voted out,nan,17,False,False,False,US23US0339,Voted out pre-jury,New School
US,US23,23,Mark Caruso,US0340,3.0,3rd voted out,nan,16,False,False,False,US23US0340,Voted out pre-jury,New School
US,US23,23,Stacey Powell,US0341,4.0,4th voted out,nan,15,False,False,False,US23US0341,Voted out pre-jury,New School
US,US23,23,Elyse Umemoto,US0342,5.0,5th voted out,nan,14,False,False,False,US23US0342,Voted out pre-jury,New School
US,US23,23,Mikayla Wingle,US0343,6.0,6th voted out,nan,13,False,False,False,US23US0343,Voted out pre-jury,New School
US,US23,23,Keith Tollefson,US0344,8.0,8th voted out,2nd jury member,12,True,False,False,US23US0344,Jury,New School
US,US23,23,Jim Rice,US0345,10.0,10th voted out,1st jury member,11,True,False,False,US23US0345,Jury,New School
US,US23,23,Dawn Meehan,US0346,11.0,11th voted out,3rd jury member,10,True,False,False,US23US0346,Jury,New School
US,US26,26,Dawn Meehan,US0346,19.0,Runner-up,nan,2,False,True,False,US26US0346,Finalist,New School
US,US23,23,Whitney Duncan,US0347,12.0,12th voted out,4th jury member,9,True,False,False,US23US0347,Jury,New School
US,US23,23,John Cochran,US0348,13.0,13th voted out,5th jury member,8,True,False,False,US23US0348,Jury,New School
US,US26,26,John Cochran,US0348,20.0,Sole Survivor,nan,1,False,True,True,US26US0348,Winner,New School
US,US23,23,Edna Ma,US0349,14.0,14th voted out,6th jury member,7,True,False,False,US23US0349,Jury,New School
US,US23,23,Brandon Hantz,US0350,15.0,15th voted out,7th jury member,6,True,False,False,US23US0350,Jury,New School
US,US26,26,Brandon Hantz,US0350,6.0,5th voted out,nan,15,False,False,False,US26US0350,Voted out pre-jury,New School
US,US23,23,Rick Nelson,US0351,16.0,16th voted out,8th jury member,5,True,False,False,US23US0351,Jury,New School
US,US23,23,Albert Destrade,US0352,18.0,2nd runner-up,nan,3,False,True,False,US23US0352,Finalist,New School
US,US23,23,Sophie Clarke,US0353,20.0,Sole Survivor,nan,1,False,True,True,US23US0353,Winner,New School
US,US40,40,Sophie Clarke,US0353,13.0,13th voted out,10th jury member,10,True,False,False,US40US0353,Jury,New School
US,US24,24,Kourtney Moon,US0354,1.0,Medically evacuated,nan,18,False,False,False,US24US0354,Voted out pre-jury,New School
US,US24,24,Nina Acosta,US0355,2.0,1st voted out,nan,17,False,False,False,US24US0355,Voted out pre-jury,New School
US,US24,24,Matt Quinlan,US0356,3.0,2nd voted out,nan,16,False,False,False,US24US0356,Voted out pre-jury,New School
US,US24,24,Bill Posley,US0357,4.0,3rd voted out,nan,15,False,False,False,US24US0357,Voted out pre-jury,New School
US,US24,24,Monica Culpepper,US0358,5.0,4th voted out,nan,14,False,False,False,US24US0358,Voted out pre-jury,New School
US,US27,27,Monica Culpepper,US0358,22.0,Runner-up,nan,2,False,True,False,US27US0358,Finalist,New School
US,US24,24,Colton Cumbie,US0359,6.0,Medically evacuated,nan,13,False,False,False,US24US0359,Voted out pre-jury,New School
US,US27,27,Colton Cumbie,US0359,6.0,Quit,nan,16,False,False,False,US27US0359,Voted out pre-jury,New School
US,US24,24,Jonas Otsuji,US0360,7.0,5th voted out,1st jury member,12,True,False,False,US24US0360,Jury,New School
US,US24,24,Michael Jefferson,US0361,8.0,6th voted out,2nd jury member,11,True,False,False,US24US0361,Jury,New School
US,US24,24,Jay Byars,US0362,9.0,7th voted out,3rd jury member,10,True,False,False,US24US0362,Jury,New School
US,US24,24,Leif Manson,US0363,10.0,8th voted out,4th jury member,9,True,False,False,US24US0363,Jury,New School
US,US24,24,Troy Robertson,US0364,11.0,9th voted out,5th jury member,8,True,False,False,US24US0364,Jury,New School
US,US34,34,Troy Robertson,US0364,18.0,2nd runner-up,nan,3,False,True,False,US34US0364,Finalist,New School
US,US24,24,Kat Edorsson,US0365,12.0,10th voted out,6th jury member,7,True,False,False,US24US0365,Jury,New School
US,US27,27,Kat Edorsson,US0365,10.0,8th voted out,nan,13,False,False,False,US27US0365,Voted out pre-jury,New School
US,US24,24,Greg Smith,US0366,13.0,11th voted out,7th jury member,6,True,False,False,US24US0366,Jury,New School
US,US24,24,Alicia Rosa,US0367,14.0,12th voted out,8th jury member,5,True,False,False,US24US0367,Jury,New School
US,US24,24,Christina Cha,US0368,15.0,13th voted out,9th jury member,4,True,False,False,US24US0368,Jury,New School
US,US24,24,Chelsea Meissner,US0369,16.0,2nd runner-up,nan,3,False,True,False,US24US0369,Finalist,New School
US,US24,24,Sabrina Thompson,US0370,17.0,Runner-up,nan,2,False,True,False,US24US0370,Finalist,New School
US,US24,24,Kim Spradlin,US0371,18.0,Sole Survivor,nan,1,False,True,True,US24US0371,Winner,New School
US,US40,40,Kim Spradlin-Wolfe,US0371,14.0,14th voted out,11th jury member,9,True,False,False,US40US0371,Jury,New School
US,US25,25,Zane Knight,US0372,1.0,1st voted out,nan,18,False,False,False,US25US0372,Voted out pre-jury,New School
US,US25,25,Roxanne Morris,US0373,2.0,2nd voted out,nan,17,False,False,False,US25US0373,Voted out pre-jury,New School
US,US25,25,Angie Layton,US0374,3.0,3rd voted out,nan,16,False,False,False,US25US0374,Voted out pre-jury,New School
US,US25,25,Dana Lambert,US0375,5.0,Quit,nan,14,False,False,False,US25US0375,Voted out pre-jury,New School
US,US25,25,Sarah Dawson,US0376,6.0,5th voted out,nan,13,False,False,False,US25US0376,Voted out pre-jury,New School
